2025-04-02 15:41:30,241 - SuperEnsemble - INFO - Запуск генетической оптимизации весов
2025-04-02 15:41:30,257 - SuperEnsemble - INFO - Поколение 1/50: Новый лучший результат = 1.0000
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - Оптимизация завершена. Лучшая точность: 1.0000
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - Топ-5 моделей по весам: NeuralNet_13: 0.0568, NeuralNet_16: 0.0582, NeuralNet_19: 0.0584, NeuralNet_2: 0.0592, NeuralNet_10: 0.0606
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - Мета-модель обучена успешно
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - SuperEnsemble обучен успешно
2025-04-02 15:41:30,830 - OptimalClassifier - INFO - Оценка SuperEnsemble на тестовой выборке
2025-04-02 15:42:38,904 - OptimalClassifier - INFO - Модель KNN, шум 'gaussian' уровня 0.7: точность = 0.8773 (±0.0050)
2025-04-02 15:42:39,236 - OptimalClassifier - INFO - Модель KNN, шум 'gaussian' уровня 0.8: точность = 0.8819 (±0.0168)
2025-04-02 15:42:39,517 - OptimalClassifier - INFO - Модель KNN, шум 'gaussian' уровня 0.8: точность = 0.8850 (±0.0079)
2025-04-02 15:42:39,521 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.0: точность = 0.9769 (±0.0000)
2025-04-02 15:42:39,543 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.1: точность = 0.9691 (±0.0029)
2025-04-02 15:42:39,592 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.1: точность = 0.9630 (±0.0033)
2025-04-02 15:42:39,635 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.2: точность = 0.9606 (±0.0068)
2025-04-02 15:42:39,671 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.2: точность = 0.9460 (±0.0076)
2025-04-02 15:42:39,722 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.2: точность = 0.9437 (±0.0072)
2025-04-02 15:42:39,774 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.3: точность = 0.9213 (±0.0038)
2025-04-02 15:42:39,837 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.4: точность = 0.9298 (±0.0039)
2025-04-02 15:42:39,900 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.4: точность = 0.9182 (±0.0048)
2025-04-02 15:42:39,978 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.5: точность = 0.9020 (±0.0104)
2025-04-02 15:42:40,058 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.5: точность = 0.8974 (±0.0189)
2025-04-02 15:42:40,152 - OptimalClassifier - INFO - Модель Logistic Regression, шум 'gaussian' уровня 0.6: точность = 0.8920 (±0.0154)
